dms_id,target_seq_len,rho_esm,wt_agreement,mean_wt_logprob,mean_entropy,frac_confident,score_dispersion,length,n_variants
CP2C9_HUMAN_Amorosi_2021_activity,490,0.6786744472903002,0.6037735849056604,-1.3721793796296038,1.422551173855408,0.5303983228511531,3.368763961273144,490.0,6142.0
CSN4_MOUSE_Tsuboyama_2023_1UFM,72,0.5282802434553483,0.5138888888888888,-1.3297934049559343,1.512977713925971,0.4861111111111111,3.549254967363609,72.0,1353.0
CUE1_YEAST_Tsuboyama_2023_2MYX,52,0.43731556526963816,0.46153846153846156,-2.0058565822859795,2.032461884789742,0.23076923076923078,2.686330352185039,52.0,955.0
D7PM05_CLYGR_Somermeyer_2022,235,-0.01831708310147062,0.08547008547008547,-2.8399087549784245,2.8336587930336976,0.004273504273504274,0.7653366115466809,235.0,1169.0
DLG4_HUMAN_Faure_2021,724,0.6310853875981993,0.7976190476190477,-0.6513955086969266,0.8808607088340934,0.7857142857142857,3.8348545925657653,724.0,1280.0
DLG4_RAT_McLaughlin_2012,724,0.5812406402010486,0.7951807228915663,-0.6564179272443499,0.8798715217145586,0.7831325301204819,3.893375016151763,724.0,1576.0
DN7A_SACS2_Tsuboyama_2023_1JIC,55,0.25451209366798255,0.2545454545454545,-2.4780412023717706,2.449801410192793,0.05454545454545454,1.6067990296016497,55.0,1008.0
DNJA1_HUMAN_Tsuboyama_2023_2LO1,65,0.634440849872635,0.6615384615384615,-1.2015959017104112,1.4338203160235514,0.5076923076923077,3.3235212268659016,65.0,1216.0
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,66,0.5972267664134248,0.4090909090909091,-1.9591676405504008,1.8662655363706024,0.36363636363636365,3.211218207118688,66.0,1213.0
DYR_ECOLI_Nguyen_2023,159,0.5253032182870029,0.5759493670886076,-1.3699312066317453,1.2421585696195312,0.6518987341772152,3.6164252416093103,159.0,2916.0
DYR_ECOLI_Thompson_2019,159,0.45493889794532094,0.5732484076433121,-1.3786503648597475,1.2500081894219301,0.6496815286624203,3.2805214769940996,159.0,2363.0
ENVZ_ECOLI_Ghose_2023,60,0.19375637506443294,0.45,-1.7476771818241104,1.6160749183346828,0.43333333333333335,3.182805082958507,60.0,1121.0
ENV_HV1B9_DuenasDecamp_2016,853,0.03506572922069768,0.0,-3.123806321620941,2.8126054286956785,0.0,0.7064772802358894,853.0,375.0
ENV_HV1BR_Haddox_2016,861,0.0037589852306932413,0.18020679468242246,-2.6311281037240386,2.6587276038338197,0.0206794682422452,1.4422357111571533,861.0,12863.0
EPHB2_HUMAN_Tsuboyama_2023_1F0M,66,0.6644348236233505,0.4090909090909091,-1.9388508937801376,1.6797965873371472,0.3939393939393939,3.070872165632255,66.0,1239.0
ESTA_BACSU_Nutschel_2020,212,0.2669547282879529,0.3869047619047619,-1.8536352021730549,1.9260343052446842,0.2976190476190476,2.6426482605786137,212.0,2172.0
FECA_ECOLI_Tsuboyama_2023_2D1U,72,0.5518168780043718,0.3333333333333333,-1.8545768696607814,1.748800200720628,0.3055555555555556,2.6908552879311243,72.0,1219.0
FKBP3_HUMAN_Tsuboyama_2023_2KFV,69,0.14737583809809196,0.13043478260869565,-2.7346035216165627,2.699075996875763,0.014492753623188406,1.0533910447680743,69.0,1237.0
GAL4_YEAST_Kitzman_2015,881,0.5275839346484142,0.609375,-1.427440433908032,1.595460160249786,0.421875,3.788706655184085,881.0,1195.0
GDIA_HUMAN_Silverstein_2021,447,0.4476430338991227,0.701123595505618,-0.9960072210101081,1.0237093128975523,0.7146067415730337,3.3876208574549205,447.0,1154.0
GFP_AEQVI_Sarkisyan_2016,238,0.053635905978184475,0.12017167381974249,-2.8362101239707846,2.816066054315526,0.0,0.8411793311163231,238.0,1084.0
GLPA_HUMAN_Elazar_2016,150,0.45317546450807433,0.26666666666666666,-2.0636735280354817,2.0506412347157794,0.0,2.504390774665106,150.0,245.0
GRB2_HUMAN_Faure_2021,217,0.729249385612031,0.5272727272727272,-1.3732615441972897,1.4158237151462922,0.4909090909090909,3.683502557472413,217.0,1034.0
HCP_LAMBD_Tsuboyama_2023_2L6Q,55,0.5740048654460096,0.45454545454545453,-1.9001673385500908,1.9483262728561055,0.2545454545454545,2.467108505660424,55.0,1040.0
HECD1_HUMAN_Tsuboyama_2023_3DKM,72,0.606948085274126,0.4166666666666667,-1.8478427506051958,1.823966055487593,0.3611111111111111,2.6903241991782596,72.0,1244.0
HEM3_HUMAN_Loggerenberg_2023,361,0.4075809892643185,0.5672514619883041,-1.3421477269903281,1.3602318468180958,0.5467836257309941,4.147905123989292,361.0,5689.0
HMDH_HUMAN_Jiang_2019,888,0.3172199459458041,0.27959413754227735,-2.306537231558245,2.305189056517273,0.14317925591882752,2.3979787726970097,888.0,16853.0
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,709,0.23425716913838726,0.35294117647058826,-1.9874688127712041,2.108987400433471,0.14285714285714285,2.7018973502937325,709.0,2252.0
HSP82_YEAST_Flynn_2019,709,0.17434655800154103,0.3352192362093352,-2.0479491033306547,2.0788781669615246,0.18104667609618105,2.972346003183538,709.0,13294.0
HSP82_YEAST_Mishra_2016,709,0.3717949847825092,0.4148471615720524,-1.7756155800882891,1.6732401156342511,0.3624454148471616,3.6935884445049356,709.0,4323.0
HXK4_HUMAN_Gersing_2022_activity,465,0.5095154755495694,0.46120689655172414,-1.6866413056295955,1.6847495187670072,0.40086206896551724,3.36918095322231,465.0,8570.0
HXK4_HUMAN_Gersing_2023_abundance,465,0.3283710510205043,0.46220302375809935,-1.68460643002698,1.6853660134162118,0.39956803455723544,3.3739454802923463,465.0,8396.0
I6TAH8_I68A0_Doud_2015,498,0.010252568427757888,0.11244979919678715,-2.8126406779173334,2.792163006310542,0.006024096385542169,1.1090338793514325,498.0,9462.0
IF1_ECOLI_Kelsic_2016,72,0.5501460250015875,0.6805555555555556,-0.8999731038242721,0.9495322404869108,0.75,3.5462529757439047,72.0,1367.0
ILF3_HUMAN_Tsuboyama_2023_2L33,71,0.43466832246925885,0.7605633802816901,-0.8592160058430802,1.1285825121990392,0.6619718309859155,3.6079150886211337,71.0,1329.0
ISDH_STAAW_Tsuboyama_2023_2LHR,55,0.3102011688030334,0.3090909090909091,-2.485347050970251,2.354123296520927,0.05454545454545454,1.6698212368495966,55.0,940.0
KCNE1_HUMAN_Muhammad_2023_expression,129,0.12915498258709407,0.4015748031496063,-1.956577040310069,1.6567317002753572,0.4645669291338583,3.4267920991213088,129.0,2339.0
KCNE1_HUMAN_Muhammad_2023_function,129,0.5988125375386785,0.4015748031496063,-1.956577040310069,1.6567317002753572,0.4645669291338583,3.4333797794596403,129.0,2315.0
KCNJ2_MOUSE_Coyote-Maestas_2022_function,428,0.3788589601964287,0.5524296675191815,-1.5383492042540539,1.4680253517590083,0.5166240409207161,3.7875861050515875,428.0,6963.0
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,428,0.3698160229968292,0.5524296675191815,-1.5383492042540539,1.4680253517590083,0.5166240409207161,3.7679092130923326,428.0,6917.0
KKA2_KLEPN_Melnikov_2014,264,0.48741622778639554,0.4810606060606061,-1.7314185335571617,1.575439765111007,0.4318181818181818,3.322415380503684,264.0,4960.0
LGK_LIPST_Klesmith_2015,439,0.38150487309513026,0.44419134396355353,-1.8083564663370317,1.7824486845633298,0.3621867881548975,3.2043045098407283,439.0,7890.0
LYAM1_HUMAN_Elazar_2016,372,0.33621159128473477,0.17391304347826086,-2.434945813987566,2.231057830478834,0.0,2.2796616950101023,372.0,359.0
MAFG_MOUSE_Tsuboyama_2023_1K1V,41,0.48878168068386746,0.34146341463414637,-2.224928657456142,2.316787509656534,0.04878048780487805,1.7662241149449938,41.0,762.0
MBD11_ARATH_Tsuboyama_2023_6ACV,66,0.48860098001702656,0.25757575757575757,-2.2747678834041865,2.1158791979153952,0.18181818181818182,1.9149393054331914,66.0,1155.0
MET_HUMAN_Estevam_2023,287,0.5421480254201447,0.4808362369337979,-1.565852278018677,1.5839816909526776,0.4250871080139373,4.022850909253362,287.0,5393.0
MK01_HUMAN_Brenan_2016,360,0.1951816203954747,0.5515320334261838,-1.4278142724049094,1.4782586013985808,0.46518105849582175,4.038285566308261,360.0,6809.0
MLAC_ECOLI_MacRae_2023,211,0.2727513650397113,0.4597156398104265,-1.7493640176761676,1.837490060311517,0.23222748815165878,3.1665430792697844,211.0,4007.0
MSH2_HUMAN_Jia_2020,934,0.3970043005316064,0.5364025695931478,-1.4701613919477197,1.4819474817406708,0.4614561027837259,4.036057024049989,934.0,16749.0
MTH3_HAEAE_RockahShmuel_2015,330,0.40486427194015323,0.45288753799392095,-1.782294012524892,1.752744619716893,0.3677811550151976,3.227025676846892,330.0,1777.0
MTHR_HUMAN_Weile_2021,656,0.4822212080543456,0.3551829268292683,-2.110238136714942,2.119064312108094,0.2682926829268293,3.4453153356751867,656.0,12464.0
MYO3_YEAST_Tsuboyama_2023_2BTT,61,0.5302031712671389,0.39344262295081966,-1.7663470642091554,1.7551198456375325,0.36065573770491804,2.486456633650534,61.0,947.0
NCAP_I34A1_Doud_2015,498,0.020407015912804482,0.12048192771084337,-2.8154623593782526,2.7986654731029845,0.006024096385542169,1.0852424916812466,498.0,9462.0
NKX31_HUMAN_Tsuboyama_2023_2L9R,61,0.6793691437684692,0.4426229508196721,-1.8716536130084367,1.9003354872836442,0.2786885245901639,3.0484589223937477,61.0,1149.0
NRAM_I33A0_Jiang_2016,453,0.0050136615645807354,0.1,-2.838882064819336,2.760764079093933,0.0,0.9488124083908441,453.0,298.0
NUD15_HUMAN_Suiter_2020,164,0.4598061501180638,0.4171779141104294,-2.037827258306467,2.0851255854066073,0.2147239263803681,2.973642167636789,164.0,2844.0
NUSA_ECOLI_Tsuboyama_2023_1WCL,69,0.3537456490889125,0.36231884057971014,-2.1313760417743004,2.215023978896763,0.10144927536231885,2.3122373317981832,69.0,1306.0
NUSG_MYCTU_Tsuboyama_2023_2MI6,55,0.5518843805213937,0.4909090909090909,-1.466073085299947,1.5422031819820403,0.4727272727272727,3.2421263012098906,55.0,1019.0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,65,0.6204076033164405,0.36923076923076925,-2.0635368747206835,2.149387714954523,0.2,2.4015107784641185,65.0,1213.0
ODP2_GEOSE_Tsuboyama_2023_1W4G,44,0.4289855868211372,0.4090909090909091,-1.4875890498515218,1.5142429714853114,0.4318181818181818,2.8257469753101425,44.0,669.0
OTC_HUMAN_Lo_2023,354,0.5116772883612958,0.515527950310559,-1.587347618719962,1.5619657075044162,0.468944099378882,2.968504143369356,354.0,1570.0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,42,0.5878705663845467,0.38095238095238093,-1.847707103982213,1.7872370673077447,0.2857142857142857,2.795253591852113,42.0,635.0
OXDA_RHOTO_Vanella_2023_activity,364,0.32580522471528134,0.4230769230769231,-1.8177409142560894,1.8249638239868435,0.3434065934065934,3.0140030527673902,364.0,6396.0
OXDA_RHOTO_Vanella_2023_expression,364,0.2976015394128489,0.4230769230769231,-1.8177409142560894,1.8249638239868435,0.3434065934065934,3.0868106156543886,364.0,6769.0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,393,0.31434721884703853,0.31297709923664124,-2.1878953375215238,2.1290997095730715,0.21119592875318066,2.6920590235859203,393.0,7467.0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,393,0.28972799442727465,0.31297709923664124,-2.1878953375215238,2.1290997095730715,0.21119592875318066,2.6920590235859203,393.0,7467.0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,393,0.36208072766991434,0.31297709923664124,-2.1878953375215238,2.1290997095730715,0.21119592875318066,2.6920590235859203,393.0,7467.0
P53_HUMAN_Kotler_2018,393,0.6284415611251148,0.3684210526315789,-1.877756176412559,1.7922429211241635,0.3473684210526316,3.055929022527052,393.0,1048.0
P84126_THETH_Chan_2017,254,0.5590102680085258,0.775,-0.5709298613779538,0.6978454893629532,0.8125,3.4721687021218997,254.0,1519.0
PABP_YEAST_Melamed_2013,577,0.5803131100990985,0.52,-1.4521358984460433,1.4993939603616795,0.4266666666666667,3.4065173127635893,577.0,1187.0
PAI1_HUMAN_Huttinger_2021,402,0.4340661868375442,0.44854881266490765,-1.8158088238402406,1.8210438108931746,0.30606860158311344,3.099839100081978,402.0,5345.0
PA_I34A1_Wu_2015,716,0.025129812235183735,0.13501483679525222,-2.8554512230508053,2.8239538351223095,0.0,0.7963681063856197,716.0,1820.0
PHOT_CHLRE_Chen_2023,118,0.6258870887173473,0.5847457627118644,-1.241137865332934,1.3162470134922255,0.559322033898305,3.3125337299151205,118.0,2122.0
PIN1_HUMAN_Tsuboyama_2023_1I6C,39,0.6778752857905801,0.5128205128205128,-1.5080606642549332,1.6458731825248554,0.38461538461538464,3.3761953134326377,39.0,686.0
PITX2_HUMAN_Tsuboyama_2023_2L7M,52,0.6350170556572475,0.5,-1.740382536708449,1.6932910998853354,0.38461538461538464,2.973229863055019,52.0,938.0
PKN1_HUMAN_Tsuboyama_2023_1URF,71,0.46355982813645646,0.36619718309859156,-1.9272705189306552,1.9267621505218493,0.2535211267605634,2.713041980896833,71.0,1301.0
POLG_DEN26_Suphatrakul_2023,900,0.07711742350427947,0.16555555555555557,-2.6904617056830062,2.6545830099739964,0.03666666666666667,1.5381348549248297,900.0,16897.0
POLG_PESV_Tsuboyama_2023_2MXD,53,0.044142459649828505,0.07547169811320754,-2.7521727602436856,2.619964300461535,0.018867924528301886,1.198900597496028,53.0,995.0
PPARG_HUMAN_Majithia_2016,505,0.4564511298083768,0.2876984126984127,-2.2576762944259423,2.3042934540629623,0.1488095238095238,2.569969916628373,505.0,9576.0
PPM1D_HUMAN_Miller_2022,605,0.47000077028996917,0.35714285714285715,-2.0242715761545003,2.0228044079106655,0.2523809523809524,3.33654006649986,605.0,7889.0
PR40A_HUMAN_Tsuboyama_2023_1UZC,63,0.5940035556096133,0.5396825396825397,-1.4517372955405523,1.4628033196878811,0.5079365079365079,3.036471598845664,63.0,1163.0
PRKN_HUMAN_Clausen_2023,465,0.36312079558804894,0.26021505376344084,-2.4012855181638253,2.354711490513016,0.13763440860215054,2.4621499185748466,465.0,8756.0
PSAE_PICP2_Tsuboyama_2023_1PSE,68,0.5402662505961459,0.35294117647058826,-2.266472554053454,2.1419000094756484,0.20588235294117646,2.769501029204279,68.0,1219.0
PTEN_HUMAN_Matreyek_2021,403,0.46198076671172583,0.4934725848563969,-1.6227620465999504,1.6322007891150585,0.4386422976501306,3.5955055052245517,403.0,5083.0
PTEN_HUMAN_Mighell_2018,403,0.546339070747886,0.49627791563275436,-1.6295550301053998,1.6429741128114406,0.4317617866004963,3.694007286227191,403.0,7260.0
Q2N0S5_9HIV1_Haddox_2018,860,-0.0020855559644575917,0.1582089552238806,-2.692040291378525,2.695940399703695,0.005970149253731343,1.393622757099472,860.0,12729.0
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,365,0.3642543670637113,0.4166666666666667,-1.9377515405222463,1.716967868535883,0.4111111111111111,2.807679488075338,365.0,3344.0
Q53Z42_HUMAN_McShan_2019_expression,365,0.4886402213575723,0.4166666666666667,-1.9377515405222463,1.716967868535883,0.4111111111111111,2.807679488075338,365.0,3344.0
Q59976_STRSQ_Romero_2015,501,0.5155608237719547,0.552,-1.5549672865879838,1.5882799077229575,0.448,3.1863357501777005,501.0,2999.0
Q6WV12_9MAXI_Somermeyer_2022,222,0.02972826164667091,0.11818181818181818,-2.8132633965123786,2.8344324924729087,0.004545454545454545,0.7760566949453829,222.0,1141.0
Q837P4_ENTFA_Meier_2023,589,0.4919157577451623,0.4473684210526316,-1.8903515071563703,1.8466912000256248,0.15789473684210525,3.8486869155697474,589.0,697.0
Q837P5_ENTFA_Meier_2023,571,0.33411212195486656,0.43902439024390244,-1.5853603986353138,1.7068293120076017,0.2682926829268293,3.2404793162922347,571.0,747.0
Q8WTC7_9CNID_Somermeyer_2022,238,-0.011744005700629438,0.14102564102564102,-2.838737203524663,2.8368395139009523,0.004273504273504274,0.7445287334483787,238.0,1201.0
R1AB_SARS2_Flynn_2022,306,0.07850069689249484,0.15841584158415842,-2.753252421398171,2.6879042022102344,0.036303630363036306,1.3382052937616677,306.0,5725.0
RAD_ANTMA_Tsuboyama_2023_2CJJ,54,0.5914566222409419,0.37037037037037035,-1.973714407119486,1.9171317310796843,0.3148148148148148,2.0636373345522956,54.0,774.0
RAF1_HUMAN_Zinkus-Boltz_2019,648,0.4418541444330806,0.46153846153846156,-1.5903862974582574,1.6922146265323346,0.41025641025641024,3.0026973721114394,648.0,297.0
RASH_HUMAN_Bandaru_2017,189,0.48689437724469464,0.6545454545454545,-1.0404529214065847,1.0998503702325804,0.6545454545454545,3.744232942051413,189.0,3134.0
RASK_HUMAN_Weng_2022_abundance,188,0.24222478249018034,0.6630434782608695,-1.0831515114134718,1.1648195050378412,0.6195652173913043,3.7546680482445702,188.0,3066.0
RASK_HUMAN_Weng_2022_binding-DARPin_K55,188,0.5678902129354267,0.6594594594594595,-1.0928700987257478,1.171020971895573,0.6162162162162163,3.756116219393313,188.0,3084.0
RBP1_HUMAN_Tsuboyama_2023_2KWH,52,0.5491248630858825,0.28846153846153844,-2.313736765430524,2.3047218484660754,0.11538461538461539,1.8856337573705364,52.0,975.0
RCD1_ARATH_Tsuboyama_2023_5OAO,57,0.46719175316953554,0.45614035087719296,-1.68591531509893,1.6555646433119189,0.3333333333333333,2.8450046071473003,57.0,988.0
RCRO_LAMBD_Tsuboyama_2023_1ORC,63,0.34871483120532626,0.38095238095238093,-2.0552072307420155,2.1923128636406055,0.1746031746031746,2.0865029651158244,63.0,1195.0
RD23A_HUMAN_Tsuboyama_2023_1IFY,44,0.5580909047319423,0.5454545454545454,-1.3462700340473517,1.298556786538525,0.5,3.564834710450259,44.0,798.0
RDRP_I33A0_Li_2023,757,0.1275429491558955,0.1896551724137931,-2.593205510305929,2.624613980715106,0.05305039787798409,1.8901325272392355,757.0,12003.0
REV_HV1H2_Fernandes_2016,116,0.17270727384371914,0.26548672566371684,-2.292457989276906,2.435034773122948,0.12389380530973451,1.995179666116565,116.0,2147.0
RFAH_ECOLI_Tsuboyama_2023_2LCL,55,0.18046008877221648,0.34545454545454546,-2.461762821200219,2.141014242172241,0.18181818181818182,2.35040106915828,55.0,969.0
RL20_AQUAE_Tsuboyama_2023_1GYZ,59,0.300235707777556,0.3559322033898305,-2.075205679414636,2.3007438384880454,0.03389830508474576,2.113249192419188,59.0,1121.0
RL40A_YEAST_Mavor_2016,128,0.48239352342547503,0.6,-1.1662528922657172,1.5862883190313974,0.4,2.776972775253107,128.0,1253.0
RL40A_YEAST_Roscoe_2013,128,0.5335485589040063,0.6,-1.1662528922657172,1.5862883190313974,0.4,2.672917310228644,128.0,1195.0
RL40A_YEAST_Roscoe_2014,128,0.5292010623367496,0.6,-1.1662528922657172,1.5862883190313974,0.4,2.8833780803547935,128.0,1380.0
RNC_ECOLI_Weeks_2023,226,0.587941119176538,0.5707964601769911,-1.3790560682410187,1.4392735378454085,0.4911504424778761,3.758580274170326,226.0,4277.0
RPC1_BP434_Tsuboyama_2023_1R69,61,0.6930969473607489,0.5409836065573771,-1.6417671455390996,1.6169453400691025,0.4098360655737705,3.015436373805254,61.0,1124.0
RPC1_LAMBD_Li_2019_high-expression,237,0.40098762348762346,0.3728813559322034,-1.782107847221827,1.822076072127132,0.2711864406779661,2.518002231748251,237.0,351.0
RPC1_LAMBD_Li_2019_low-expression,237,0.36342463092463095,0.3728813559322034,-1.782107847221827,1.822076072127132,0.2711864406779661,2.518002231748251,237.0,351.0
RS15_GEOSE_Tsuboyama_2023_1A32,63,0.5100514396614692,0.6349206349206349,-1.046846404767758,1.363403545249076,0.5714285714285714,2.972318733558981,63.0,1195.0
S22A1_HUMAN_Yee_2023_abundance,553,0.5582751318305382,0.4844606946983547,-1.7338994694119758,1.7416553133153705,0.3619744058500914,3.0367044256657296,553.0,9803.0
S22A1_HUMAN_Yee_2023_activity,553,0.4768322243920312,0.4844606946983547,-1.7338994694119758,1.7416553133153705,0.3619744058500914,3.1061992584587688,553.0,10094.0
SAV1_MOUSE_Tsuboyama_2023_2YSB,43,0.6144027832828232,0.42857142857142855,-1.801439575939661,1.8243528565480596,0.38095238095238093,2.3482351076822496,43.0,679.0
SBI_STAAM_Tsuboyama_2023_2JVG,56,0.37619056215233204,0.21428571428571427,-2.5651866729770387,2.402050184352057,0.07142857142857142,1.7582865803305971,56.0,1025.0
SC6A4_HUMAN_Young_2021,630,0.5024754215902002,0.4166666666666667,-1.828366185204062,1.8224203398579037,0.3284313725490196,3.1618555528112653,630.0,11576.0
SCIN_STAAR_Tsuboyama_2023_2QFF,70,0.2787286268742454,0.2571428571428571,-2.5894535779953003,2.613355960164751,0.014285714285714285,1.2721820696258805,70.0,1212.0
SDA_BACSU_Tsuboyama_2023_1PV0,44,0.5707788858015096,0.4090909090909091,-1.761991311065768,1.8968298307365992,0.2727272727272727,3.1088833373462523,44.0,834.0
SERC_HUMAN_Xie_2023,370,0.5294608632148226,0.6120218579234973,-1.2951541416695478,1.3158583347863757,0.5628415300546448,3.195547492759737,370.0,1914.0
SHOC2_HUMAN_Kwon_2022,582,0.2670881621587261,0.4515570934256055,-1.7210593540281875,1.7721889134412663,0.35121107266435986,3.4999227678619595,582.0,10972.0
SOX30_HUMAN_Tsuboyama_2023_7JJK,57,0.33264027693526427,0.49122807017543857,-1.4248131251273055,1.4795919009075875,0.43859649122807015,2.954676006202534,57.0,1010.0
